zip,full address
1535,"01535,North Brookfield,Massachusetts,MA,Worcester,27,42.2665,-72.0821"
1536,"01536,North Grafton,Massachusetts,MA,Worcester,27,42.2297,-71.7037"
1537,"01537,North Oxford,Massachusetts,MA,Worcester,27,42.1655,-71.886"
1538,"01538,North Uxbridge,Massachusetts,MA,Worcester,27,42.0876,-71.6412"
1540,"01540,Oxford,Massachusetts,MA,Worcester,27,42.1129,-71.8687"
1541,"01541,Princeton,Massachusetts,MA,Worcester,27,42.4508,-71.8762"
1542,"01542,Rochdale,Massachusetts,MA,Worcester,27,42.1997,-71.9069"
1543,"01543,Rutland,Massachusetts,MA,Worcester,27,42.3762,-71.949"
1545,"01545,Shrewsbury,Massachusetts,MA,Worcester,27,42.2848,-71.7205"
1546,"01546,Shrewsbury,Massachusetts,MA,Worcester,27,42.3648,-71.8969"
1550,"01550,Southbridge,Massachusetts,MA,Worcester,27,42.075,-72.0353"
1560,"01560,South Grafton,Massachusetts,MA,Worcester,27,42.176,-71.6927"
1561,"01561,South Lancaster,Massachusetts,MA,Worcester,27,42.4435,-71.6861"
1562,"01562,Spencer,Massachusetts,MA,Worcester,27,42.2441,-71.9906"
1564,"01564,Sterling,Massachusetts,MA,Worcester,27,42.4354,-71.7752"
1566,"01566,Sturbridge,Massachusetts,MA,Worcester,27,42.1126,-72.0842"
1568,"01568,Upton,Massachusetts,MA,Worcester,27,42.1756,-71.6032"
1569,"01569,Uxbridge,Massachusetts,MA,Worcester,27,42.0744,-71.6329"
1570,"01570,Webster,Massachusetts,MA,Worcester,27,42.0521,-71.8486"
1571,"01571,Dudley,Massachusetts,MA,Worcester,27,42.0489,-71.8932"
1581,"01581,Westborough,Massachusetts,MA,Worcester,27,42.2679,-71.6176"
1583,"01583,West Boylston,Massachusetts,MA,Worcester,27,42.3584,-71.7838"
1585,"01585,West Brookfield,Massachusetts,MA,Worcester,27,42.2441,-72.1511"
1586,"01586,West Millbury,Massachusetts,MA,Worcester,27,42.1712,-71.8037"
1588,"01588,Whitinsville,Massachusetts,MA,Worcester,27,42.1153,-71.6644"
1590,"01590,Sutton,Massachusetts,MA,Worcester,27,42.1266,-71.7552"
1601,"01601,Worcester,Massachusetts,MA,Worcester,27,42.2626,-71.8023"
1602,"01602,Worcester,Massachusetts,MA,Worcester,27,42.2703,-71.8417"
1603,"01603,Worcester,Massachusetts,MA,Worcester,27,42.245,-71.838"
1604,"01604,Worcester,Massachusetts,MA,Worcester,27,42.2541,-71.7746"
1605,"01605,Worcester,Massachusetts,MA,Worcester,27,42.2894,-71.7888"
1606,"01606,Worcester,Massachusetts,MA,Worcester,27,42.311,-71.7958"
1607,"01607,Worcester,Massachusetts,MA,Worcester,27,42.2303,-71.7938"
1608,"01608,Worcester,Massachusetts,MA,Worcester,27,42.2624,-71.8003"
1609,"01609,Worcester,Massachusetts,MA,Worcester,27,42.2826,-71.8277"
1610,"01610,Worcester,Massachusetts,MA,Worcester,27,42.2492,-71.8108"
1611,"01611,Cherry Valley,Massachusetts,MA,Worcester,27,42.2373,-71.875"
1612,"01612,Paxton,Massachusetts,MA,Worcester,27,42.3066,-71.9202"
1613,"01613,Worcester,Massachusetts,MA,Worcester,27,42.2933,-71.802"
1614,"01614,Worcester,Massachusetts,MA,Worcester,27,42.2626,-71.8023"
1615,"01615,Worcester,Massachusetts,MA,Worcester,27,42.2626,-71.8023"
1653,"01653,Worcester,Massachusetts,MA,Worcester,27,42.3648,-71.8969"
1655,"01655,Worcester,Massachusetts,MA,Worcester,27,42.3648,-71.8969"
1740,"01740,Bolton,Massachusetts,MA,Worcester,27,42.4365,-71.6076"
1745,"01745,Fayville,Massachusetts,MA,Worcester,27,42.2934,-71.5028"
1747,"01747,Hopedale,Massachusetts,MA,Worcester,27,42.1268,-71.5376"
1756,"01756,Mendon,Massachusetts,MA,Worcester,27,42.0967,-71.5499"
1757,"01757,Milford,Massachusetts,MA,Worcester,27,42.1511,-71.5274"
1772,"01772,Southborough,Massachusetts,MA,Worcester,27,42.2939,-71.532"
21501,"21501,Cumberland,Maryland,MD,Allegany,1,39.6529,-78.7625"
21502,"21502,Cumberland,Maryland,MD,Allegany,1,39.5992,-78.8444"
21503,"21503,Cumberland,Maryland,MD,Allegany,1,39.6529,-78.7625"
21504,"21504,Cumberland,Maryland,MD,Allegany,1,39.5807,-78.6906"
21505,"21505,Cumberland,Maryland,MD,Allegany,1,39.594,-78.8434"
21521,"21521,Barton,Maryland,MD,Allegany,1,39.5331,-79.0281"
21524,"21524,Corriganville,Maryland,MD,Allegany,1,39.6967,-78.8031"
21528,"21528,Eckhart Mines,Maryland,MD,Allegany,1,39.6528,-78.9014"
21529,"21529,Ellerslie,Maryland,MD,Allegany,1,39.7083,-78.7774"
21530,"21530,Flintstone,Maryland,MD,Allegany,1,39.6993,-78.5739"
21532,"21532,Frostburg,Maryland,MD,Allegany,1,39.6494,-78.9306"
21539,"21539,Lonaconing,Maryland,MD,Allegany,1,39.5757,-78.9915"
21540,"21540,Luke,Maryland,MD,Allegany,1,39.4774,-79.0594"
21542,"21542,Midland,Maryland,MD,Allegany,1,39.5901,-78.9497"
21543,"21543,Midlothian,Maryland,MD,Allegany,1,39.6339,-78.9604"
21545,"21545,Mount Savage,Maryland,MD,Allegany,1,39.6991,-78.8739"
21555,"21555,Oldtown,Maryland,MD,Allegany,1,39.5846,-78.6044"
21556,"21556,Pinto,Maryland,MD,Allegany,1,39.5725,-78.844"
21557,"21557,Rawlings,Maryland,MD,Allegany,1,39.5214,-78.9062"
21560,"21560,Spring Gap,Maryland,MD,Allegany,1,39.5654,-78.7164"
21562,"21562,Westernport,Maryland,MD,Allegany,1,39.4905,-79.014"
21766,"21766,Little Orleans,Maryland,MD,Allegany,1,39.6876,-78.3781"
20711,"20711,Lothian,Maryland,MD,Anne Arundel,3,38.8029,-76.6628"
20724,"20724,Laurel,Maryland,MD,Anne Arundel,3,39.0958,-76.8155"
20733,"20733,Churchton,Maryland,MD,Anne Arundel,3,38.8018,-76.5248"
20751,"20751,Deale,Maryland,MD,Anne Arundel,3,38.7829,-76.5515"
20755,"20755,Fort George G Meade,Maryland,MD,Anne Arundel,3,39.1059,-76.7467"
20758,"20758,Friendship,Maryland,MD,Anne Arundel,3,38.7361,-76.5835"
20764,"20764,Shady Side,Maryland,MD,Anne Arundel,3,38.8368,-76.5109"
20765,"20765,Galesville,Maryland,MD,Anne Arundel,3,38.8446,-76.5456"
20776,"20776,Harwood,Maryland,MD,Anne Arundel,3,38.8582,-76.6145"
20778,"20778,West River,Maryland,MD,Anne Arundel,3,38.8252,-76.5391"
20779,"20779,Tracys Landing,Maryland,MD,Anne Arundel,3,38.7671,-76.5752"
21012,"21012,Arnold,Maryland,MD,Anne Arundel,3,39.0476,-76.4941"
21032,"21032,Crownsville,Maryland,MD,Anne Arundel,3,39.0489,-76.5935"
21035,"21035,Davidsonville,Maryland,MD,Anne Arundel,3,38.9374,-76.6375"
21037,"21037,Edgewater,Maryland,MD,Anne Arundel,3,38.9149,-76.5424"
21054,"21054,Gambrills,Maryland,MD,Anne Arundel,3,39.0407,-76.6819"
21056,"21056,Gibson Island,Maryland,MD,Anne Arundel,3,39.0751,-76.4324"
21060,"21060,Glen Burnie,Maryland,MD,Anne Arundel,3,39.1702,-76.5798"
21061,"21061,Glen Burnie,Maryland,MD,Anne Arundel,3,39.1618,-76.6297"
21062,"21062,Glen Burnie,Maryland,MD,Anne Arundel,3,38.9742,-76.5949"
21076,"21076,Hanover,Maryland,MD,Anne Arundel,3,39.1551,-76.7215"
21077,"21077,Harmans,Maryland,MD,Anne Arundel,3,39.1561,-76.6977"
21090,"21090,Linthicum Heights,Maryland,MD,Anne Arundel,3,39.2092,-76.6681"
21106,"21106,Mayo,Maryland,MD,Anne Arundel,3,38.8876,-76.5119"
21108,"21108,Millersville,Maryland,MD,Anne Arundel,3,39.1041,-76.619"
21113,"21113,Odenton,Maryland,MD,Anne Arundel,3,39.0762,-76.6996"
21114,"21114,Crofton,Maryland,MD,Anne Arundel,3,39.0112,-76.6802"
21122,"21122,Pasadena,Maryland,MD,Anne Arundel,3,39.1206,-76.495"
21123,"21123,Pasadena,Maryland,MD,Anne Arundel,3,38.9742,-76.5949"
21140,"21140,Riva,Maryland,MD,Anne Arundel,3,38.9504,-76.5854"
21144,"21144,Severn,Maryland,MD,Anne Arundel,3,39.1275,-76.698"
21146,"21146,Severna Park,Maryland,MD,Anne Arundel,3,39.0811,-76.5577"
21225,"21225,Brooklyn,Maryland,MD,Anne Arundel,3,39.2259,-76.6153"
21226,"21226,Curtis Bay,Maryland,MD,Anne Arundel,3,39.2109,-76.5597"
21240,"21240,Baltimore,Maryland,MD,Anne Arundel,3,39.1753,-76.6732"
21401,"21401,Annapolis,Maryland,MD,Anne Arundel,3,38.9898,-76.5501"
21402,"21402,Annapolis,Maryland,MD,Anne Arundel,3,38.9871,-76.4715"
21403,"21403,Annapolis,Maryland,MD,Anne Arundel,3,38.9524,-76.491"
21404,"21404,Annapolis,Maryland,MD,Anne Arundel,3,38.9784,-76.4922"
21405,"21405,Annapolis,Maryland,MD,Anne Arundel,3,39.0305,-76.5515"
21409,"21409,Annapolis,Maryland,MD,Anne Arundel,3,39.0416,-76.4377"
21411,"21411,Annapolis,Maryland,MD,Anne Arundel,3,38.9742,-76.5949"
21412,"21412,Annapolis,Maryland,MD,Anne Arundel,3,38.9742,-76.5949"
21013,"21013,Baldwin,Maryland,MD,Baltimore,5,39.5194,-76.4927"
21020,"21020,Boring,Maryland,MD,Baltimore,5,39.5213,-76.8047"
21022,"21022,Brooklandville,Maryland,MD,Baltimore,5,39.3979,-76.6717"
21023,"21023,Butler,Maryland,MD,Baltimore,5,39.533,-76.7432"
21027,"21027,Chase,Maryland,MD,Baltimore,5,39.3634,-76.3711"
21030,"21030,Cockeysville,Maryland,MD,Baltimore,5,39.4919,-76.6677"
21031,"21031,Hunt Valley,Maryland,MD,Baltimore,5,39.4805,-76.6553"
21051,"21051,Fork,Maryland,MD,Baltimore,5,39.4731,-76.4484"
21052,"21052,Fort Howard,Maryland,MD,Baltimore,5,39.207,-76.4456"
21053,"21053,Freeland,Maryland,MD,Baltimore,5,39.694,-76.7223"
21057,"21057,Glen Arm,Maryland,MD,Baltimore,5,39.4575,-76.5153"
21065,"21065,Hunt Valley,Maryland,MD,Baltimore,5,39.4883,-76.6538"
21071,"21071,Glyndon,Maryland,MD,Baltimore,5,39.477,-76.815"
21082,"21082,Hydes,Maryland,MD,Baltimore,5,39.474,-76.4695"
21087,"21087,Kingsville,Maryland,MD,Baltimore,5,39.4558,-76.4147"
21092,"21092,Long Green,Maryland,MD,Baltimore,5,39.4729,-76.523"
21093,"21093,Lutherville Timonium,Maryland,MD,Baltimore,5,39.4332,-76.6546"
21094,"21094,Lutherville Timonium,Maryland,MD,Baltimore,5,39.439,-76.5921"
21105,"21105,Maryland Line,Maryland,MD,Baltimore,5,39.7114,-76.6595"
21111,"21111,Monkton,Maryland,MD,Baltimore,5,39.5662,-76.5979"
21117,"21117,Owings Mills,Maryland,MD,Baltimore,5,39.4269,-76.7769"
21120,"21120,Parkton,Maryland,MD,Baltimore,5,39.6422,-76.6737"
21128,"21128,Perry Hall,Maryland,MD,Baltimore,5,39.401,-76.451"
21131,"21131,Phoenix,Maryland,MD,Baltimore,5,39.4833,-76.5776"
21133,"21133,Randallstown,Maryland,MD,Baltimore,5,39.3746,-76.8002"
21136,"21136,Reisterstown,Maryland,MD,Baltimore,5,39.46,-76.8135"
21139,"21139,Riderwood,Maryland,MD,Baltimore,5,39.4093,-76.6486"
21152,"21152,Sparks Glencoe,Maryland,MD,Baltimore,5,39.5483,-76.6819"
21153,"21153,Stevenson,Maryland,MD,Baltimore,5,39.4104,-76.713"
21155,"21155,Upperco,Maryland,MD,Baltimore,5,39.5676,-76.7972"
21156,"21156,Upper Falls,Maryland,MD,Baltimore,5,39.4372,-76.3966"
21162,"21162,White Marsh,Maryland,MD,Baltimore,5,39.3923,-76.4132"
21163,"21163,Woodstock,Maryland,MD,Baltimore,5,39.3498,-76.8456"
21204,"21204,Towson,Maryland,MD,Baltimore,5,39.4072,-76.6038"
21207,"21207,Gwynn Oak,Maryland,MD,Baltimore,5,39.3296,-76.7341"
21208,"21208,Pikesville,Maryland,MD,Baltimore,5,39.3764,-76.729"
21219,"21219,Sparrows Point,Maryland,MD,Baltimore,5,39.2296,-76.4455"
21220,"21220,Middle River,Maryland,MD,Baltimore,5,39.3401,-76.4153"
21221,"21221,Essex,Maryland,MD,Baltimore,5,39.3086,-76.4533"
21222,"21222,Dundalk,Maryland,MD,Baltimore,5,39.2655,-76.4935"
21227,"21227,Halethorpe,Maryland,MD,Baltimore,5,39.2309,-76.6969"
21228,"21228,Catonsville,Maryland,MD,Baltimore,5,39.2782,-76.7401"
21234,"21234,Parkville,Maryland,MD,Baltimore,5,39.3876,-76.5418"
21236,"21236,Nottingham,Maryland,MD,Baltimore,5,39.3914,-76.4871"
21237,"21237,Rosedale,Maryland,MD,Baltimore,5,39.3361,-76.5014"
21244,"21244,Windsor Mill,Maryland,MD,Baltimore,5,39.3331,-76.7849"
21250,"21250,Baltimore,Maryland,MD,Baltimore,5,39.2582,-76.7131"
21251,"21251,Baltimore,Maryland,MD,Baltimore,5,39.439,-76.5921"
21252,"21252,Towson,Maryland,MD,Baltimore,5,39.4015,-76.6019"
21282,"21282,Pikesville,Maryland,MD,Baltimore,5,39.3743,-76.7225"
21284,"21284,Towson,Maryland,MD,Baltimore,5,39.4015,-76.6019"
21285,"21285,Towson,Maryland,MD,Baltimore,5,39.4015,-76.6019"
21286,"21286,Towson,Maryland,MD,Baltimore,5,39.4143,-76.5761"
20610,"20610,Barstow,Maryland,MD,Calvert,9,38.5254,-76.6161"
20615,"20615,Broomes Island,Maryland,MD,Calvert,9,38.418,-76.5478"
20629,"20629,Dowell,Maryland,MD,Calvert,9,38.3364,-76.4524"
20639,"20639,Huntingtown,Maryland,MD,Calvert,9,38.6095,-76.6003"
20657,"20657,Lusby,Maryland,MD,Calvert,9,38.3661,-76.4346"
20676,"20676,Port Republic,Maryland,MD,Calvert,9,38.4952,-76.5349"
20678,"20678,Prince Frederick,Maryland,MD,Calvert,9,38.5336,-76.5955"
20685,"20685,Saint Leonard,Maryland,MD,Calvert,9,38.4501,-76.511"
20688,"20688,Solomons,Maryland,MD,Calvert,9,38.3293,-76.4651"
20689,"20689,Sunderland,Maryland,MD,Calvert,9,38.649,-76.5767"
20714,"20714,North Beach,Maryland,MD,Calvert,9,38.7119,-76.5367"
20732,"20732,Chesapeake Beach,Maryland,MD,Calvert,9,38.6698,-76.5376"
20736,"20736,Owings,Maryland,MD,Calvert,9,38.6955,-76.6061"
20754,"20754,Dunkirk,Maryland,MD,Calvert,9,38.7408,-76.6427"
21609,"21609,Bethlehem,Maryland,MD,Caroline,11,38.7406,-75.9587"
21629,"21629,Denton,Maryland,MD,Caroline,11,38.8595,-75.8357"
21632,"21632,Federalsburg,Maryland,MD,Caroline,11,38.7147,-75.7754"
21636,"21636,Goldsboro,Maryland,MD,Caroline,11,39.023,-75.7926"
21639,"21639,Greensboro,Maryland,MD,Caroline,11,38.9616,-75.8059"
21640,"21640,Henderson,Maryland,MD,Caroline,11,39.0672,-75.7948"
21641,"21641,Hillsboro,Maryland,MD,Caroline,11,38.9206,-75.9388"
21649,"21649,Marydel,Maryland,MD,Caroline,11,39.1082,-75.7622"
21655,"21655,Preston,Maryland,MD,Caroline,11,38.7465,-75.9163"
21660,"21660,Ridgely,Maryland,MD,Caroline,11,38.9568,-75.8848"
21670,"21670,Templeville,Maryland,MD,Caroline,11,39.1362,-75.766"
21048,"21048,Finksburg,Maryland,MD,Carroll,13,39.4991,-76.9101"
21074,"21074,Hampstead,Maryland,MD,Carroll,13,39.6146,-76.8644"
21088,"21088,Lineboro,Maryland,MD,Carroll,13,39.7187,-76.8439"
21102,"21102,Manchester,Maryland,MD,Carroll,13,39.6747,-76.8941"
21104,"21104,Marriottsville,Maryland,MD,Carroll,13,39.3342,-76.9132"
21157,"21157,Westminster,Maryland,MD,Carroll,13,39.5642,-76.9807"
21158,"21158,Westminster,Maryland,MD,Carroll,13,39.607,-77.0294"
21757,"21757,Keymar,Maryland,MD,Carroll,13,39.5656,-77.2817"
21776,"21776,New Windsor,Maryland,MD,Carroll,13,39.5162,-77.1034"
21784,"21784,Sykesville,Maryland,MD,Carroll,13,39.4567,-76.9696"
21787,"21787,Taneytown,Maryland,MD,Carroll,13,39.6658,-77.1691"
21791,"21791,Union Bridge,Maryland,MD,Carroll,13,39.5799,-77.1319"
21797,"21797,Woodbine,Maryland,MD,Carroll,13,39.3464,-77.0647"
21901,"21901,North East,Maryland,MD,Cecil,15,39.6045,-75.9538"
21902,"21902,Perry Point,Maryland,MD,Cecil,15,39.553,-76.0725"
21903,"21903,Perryville,Maryland,MD,Cecil,15,39.5649,-76.0592"
21904,"21904,Port Deposit,Maryland,MD,Cecil,15,39.6151,-76.0633"
21911,"21911,Rising Sun,Maryland,MD,Cecil,15,39.6882,-76.0492"
21912,"21912,Warwick,Maryland,MD,Cecil,15,39.4283,-75.7996"
21913,"21913,Cecilton,Maryland,MD,Cecil,15,39.4015,-75.8654"
21914,"21914,Charlestown,Maryland,MD,Cecil,15,39.5729,-75.9795"
21915,"21915,Chesapeake City,Maryland,MD,Cecil,15,39.5133,-75.8406"
21916,"21916,Childs,Maryland,MD,Cecil,15,39.5415,-76"
21917,"21917,Colora,Maryland,MD,Cecil,15,39.6695,-76.0934"
21918,"21918,Conowingo,Maryland,MD,Cecil,15,39.6778,-76.1572"
21919,"21919,Earleville,Maryland,MD,Cecil,15,39.4271,-75.9403"
21920,"21920,Elk Mills,Maryland,MD,Cecil,15,39.658,-75.8282"
21921,"21921,Elkton,Maryland,MD,Cecil,15,39.6264,-75.8458"
21922,"21922,Elkton,Maryland,MD,Cecil,15,39.6068,-75.8333"
21930,"21930,Georgetown,Maryland,MD,Cecil,15,39.3662,-75.8845"
20601,"20601,Waldorf,Maryland,MD,Charles,17,38.6371,-76.8778"
20602,"20602,Waldorf,Maryland,MD,Charles,17,38.584,-76.8942"
20603,"20603,Waldorf,Maryland,MD,Charles,17,38.6294,-76.9769"
20604,"20604,Waldorf,Maryland,MD,Charles,17,38.5095,-76.9817"
20611,"20611,Bel Alton,Maryland,MD,Charles,17,38.4731,-76.9789"
20612,"20612,Benedict,Maryland,MD,Charles,17,38.5093,-76.6797"
20616,"20616,Bryans Road,Maryland,MD,Charles,17,38.6415,-77.0766"
20617,"20617,Bryantown,Maryland,MD,Charles,17,38.5426,-76.8465"
20625,"20625,Cobb Island,Maryland,MD,Charles,17,38.262,-76.8502"
20632,"20632,Faulkner,Maryland,MD,Charles,17,38.4382,-76.9729"
20637,"20637,Hughesville,Maryland,MD,Charles,17,38.5207,-76.7817"
20640,"20640,Indian Head,Maryland,MD,Charles,17,38.6001,-77.1622"
20643,"20643,Ironsides,Maryland,MD,Charles,17,38.5039,-77.1483"
20645,"20645,Issue,Maryland,MD,Charles,17,38.2926,-76.9059"
20646,"20646,La Plata,Maryland,MD,Charles,17,38.5257,-76.9865"
20658,"20658,Marbury,Maryland,MD,Charles,17,38.5633,-77.1596"
20661,"20661,Mount Victoria,Maryland,MD,Charles,17,38.3436,-76.8846"
20662,"20662,Nanjemoy,Maryland,MD,Charles,17,38.4462,-77.1983"
20664,"20664,Newburg,Maryland,MD,Charles,17,38.3298,-76.9175"
20675,"20675,Pomfret,Maryland,MD,Charles,17,38.5855,-77.0093"
20677,"20677,Port Tobacco,Maryland,MD,Charles,17,38.4994,-77.0419"
20682,"20682,Rock Point,Maryland,MD,Charles,17,38.2836,-76.8481"
20693,"20693,Welcome,Maryland,MD,Charles,17,38.4672,-77.095"
20695,"20695,White Plains,Maryland,MD,Charles,17,38.5974,-76.9903"
21613,"21613,Cambridge,Maryland,MD,Dorchester,19,38.5643,-76.0874"
21622,"21622,Church Creek,Maryland,MD,Dorchester,19,38.4278,-76.1696"
21626,"21626,Crapo,Maryland,MD,Dorchester,19,38.3295,-76.1142"
21627,"21627,Crocheron,Maryland,MD,Dorchester,19,38.2426,-76.0531"
21631,"21631,East New Market,Maryland,MD,Dorchester,19,38.5921,-75.9568"
21634,"21634,Fishing Creek,Maryland,MD,Dorchester,19,38.3223,-76.2244"
21643,"21643,Hurlock,Maryland,MD,Dorchester,19,38.6438,-75.863"
21648,"21648,Madison,Maryland,MD,Dorchester,19,38.4782,-76.2412"
21659,"21659,Rhodesdale,Maryland,MD,Dorchester,19,38.603,-75.7749"
21664,"21664,Secretary,Maryland,MD,Dorchester,19,38.6093,-75.9474"
21669,"21669,Taylors Island,Maryland,MD,Dorchester,19,38.4631,-76.2964"
21672,"21672,Toddville,Maryland,MD,Dorchester,19,38.2726,-76.0596"
21675,"21675,Wingate,Maryland,MD,Dorchester,19,38.2899,-76.0863"
21677,"21677,Woolford,Maryland,MD,Dorchester,19,38.4997,-76.2025"
21835,"21835,Linkwood,Maryland,MD,Dorchester,19,38.5403,-75.963"
21869,"21869,Vienna,Maryland,MD,Dorchester,19,38.4774,-75.8729"
21701,"21701,Frederick,Maryland,MD,Frederick,21,39.4461,-77.335"
21702,"21702,Frederick,Maryland,MD,Frederick,21,39.4926,-77.4612"
21703,"21703,Frederick,Maryland,MD,Frederick,21,39.3647,-77.4636"
21704,"21704,Frederick,Maryland,MD,Frederick,21,39.3455,-77.3832"
21705,"21705,Frederick,Maryland,MD,Frederick,21,39.47,-77.3921"
21709,"21709,Frederick,Maryland,MD,Frederick,21,39.47,-77.3921"
21710,"21710,Adamstown,Maryland,MD,Frederick,21,39.291,-77.4552"
21714,"21714,Braddock Heights,Maryland,MD,Frederick,21,39.4203,-77.5051"
21716,"21716,Brunswick,Maryland,MD,Frederick,21,39.3164,-77.623"
21717,"21717,Buckeystown,Maryland,MD,Frederick,21,39.3309,-77.4274"
21718,"21718,Burkittsville,Maryland,MD,Frederick,21,39.3923,-77.6275"
21727,"21727,Emmitsburg,Maryland,MD,Frederick,21,39.694,-77.3357"
21754,"21754,Ijamsville,Maryland,MD,Frederick,21,39.3267,-77.2964"
21755,"21755,Jefferson,Maryland,MD,Frederick,21,39.3653,-77.5441"
21758,"21758,Knoxville,Maryland,MD,Frederick,21,39.3479,-77.6513"
21759,"21759,Ladiesburg,Maryland,MD,Frederick,21,39.5694,-77.2905"
21762,"21762,Libertytown,Maryland,MD,Frederick,21,39.4822,-77.2468"
21769,"21769,Middletown,Maryland,MD,Frederick,21,39.4416,-77.5502"
21770,"21770,Monrovia,Maryland,MD,Frederick,21,39.3512,-77.2494"
21771,"21771,Mount Airy,Maryland,MD,Frederick,21,39.3881,-77.1723"
21773,"21773,Myersville,Maryland,MD,Frederick,21,39.5282,-77.5513"
21774,"21774,New Market,Maryland,MD,Frederick,21,39.4096,-77.2759"
21775,"21775,New Midway,Maryland,MD,Frederick,21,39.5645,-77.2947"
21777,"21777,Point Of Rocks,Maryland,MD,Frederick,21,39.2791,-77.5328"
21778,"21778,Rocky Ridge,Maryland,MD,Frederick,21,39.6057,-77.3296"
21780,"21780,Sabillasville,Maryland,MD,Frederick,21,39.6828,-77.4693"
21788,"21788,Thurmont,Maryland,MD,Frederick,21,39.6109,-77.3989"
21790,"21790,Tuscarora,Maryland,MD,Frederick,21,39.2667,-77.5101"
21792,"21792,Unionville,Maryland,MD,Frederick,21,39.4748,-77.1855"
21793,"21793,Walkersville,Maryland,MD,Frederick,21,39.4787,-77.3484"
21798,"21798,Woodsboro,Maryland,MD,Frederick,21,39.5311,-77.2972"
21520,"21520,Accident,Maryland,MD,Garrett,23,39.6355,-79.3085"
21522,"21522,Bittinger,Maryland,MD,Garrett,23,39.6023,-79.2234"
21523,"21523,Bloomington,Maryland,MD,Garrett,23,39.4861,-79.083"
21531,"21531,Friendsville,Maryland,MD,Garrett,23,39.6665,-79.4219"
21536,"21536,Grantsville,Maryland,MD,Garrett,23,39.6551,-79.1241"
21538,"21538,Kitzmiller,Maryland,MD,Garrett,23,39.4169,-79.2222"
21541,"21541,Mc Henry,Maryland,MD,Garrett,23,39.5656,-79.3823"
21550,"21550,Oakland,Maryland,MD,Garrett,23,39.4339,-79.3167"
21561,"21561,Swanton,Maryland,MD,Garrett,23,39.4764,-79.2402"
21001,"21001,Aberdeen,Maryland,MD,Harford,25,39.5109,-76.1805"
21005,"21005,Aberdeen Proving Ground,Maryland,MD,Harford,25,39.4771,-76.1208"
21009,"21009,Abingdon,Maryland,MD,Harford,25,39.4744,-76.2997"
21010,"21010,Gunpowder,Maryland,MD,Harford,25,39.3982,-76.2743"
21014,"21014,Bel Air,Maryland,MD,Harford,25,39.5394,-76.3564"
21015,"21015,Bel Air,Maryland,MD,Harford,25,39.5303,-76.3153"
21017,"21017,Belcamp,Maryland,MD,Harford,25,39.4756,-76.242"
21018,"21018,Benson,Maryland,MD,Harford,25,39.5093,-76.3851"
21028,"21028,Churchville,Maryland,MD,Harford,25,39.5648,-76.249"
21034,"21034,Darlington,Maryland,MD,Harford,25,39.654,-76.2278"
21040,"21040,Edgewood,Maryland,MD,Harford,25,39.4277,-76.3055"
21047,"21047,Fallston,Maryland,MD,Harford,25,39.527,-76.4328"
21050,"21050,Forest Hill,Maryland,MD,Harford,25,39.5755,-76.4008"
21078,"21078,Havre De Grace,Maryland,MD,Harford,25,39.5523,-76.1171"
21084,"21084,Jarrettsville,Maryland,MD,Harford,25,39.6162,-76.4684"
21085,"21085,Joppa,Maryland,MD,Harford,25,39.4242,-76.3541"
21130,"21130,Perryman,Maryland,MD,Harford,25,39.4716,-76.2117"
21132,"21132,Pylesville,Maryland,MD,Harford,25,39.6959,-76.4113"
21154,"21154,Street,Maryland,MD,Harford,25,39.6574,-76.3713"
21160,"21160,Whiteford,Maryland,MD,Harford,25,39.7077,-76.316"
21161,"21161,White Hall,Maryland,MD,Harford,25,39.6618,-76.5666"
20701,"20701,Annapolis Junction,Maryland,MD,Howard,27,39.1332,-76.7988"
20723,"20723,Laurel,Maryland,MD,Howard,27,39.1208,-76.8435"
20759,"20759,Fulton,Maryland,MD,Howard,27,39.1502,-76.93"
20763,"20763,Savage,Maryland,MD,Howard,27,39.138,-76.8218"
20777,"20777,Highland,Maryland,MD,Howard,27,39.1843,-76.9686"
20794,"20794,Jessup,Maryland,MD,Howard,27,39.1484,-76.7922"
21029,"21029,Clarksville,Maryland,MD,Howard,27,39.2125,-76.9515"
21036,"21036,Dayton,Maryland,MD,Howard,27,39.2339,-76.9968"
21041,"21041,Ellicott City,Maryland,MD,Howard,27,39.2364,-76.9419"
21042,"21042,Ellicott City,Maryland,MD,Howard,27,39.2726,-76.8614"
21043,"21043,Ellicott City,Maryland,MD,Howard,27,39.2548,-76.8001"
21044,"21044,Columbia,Maryland,MD,Howard,27,39.2141,-76.8788"
21045,"21045,Columbia,Maryland,MD,Howard,27,39.2051,-76.8322"
21046,"21046,Columbia,Maryland,MD,Howard,27,39.1702,-76.8538"
21075,"21075,Elkridge,Maryland,MD,Howard,27,39.2058,-76.7531"
21150,"21150,Simpsonville,Maryland,MD,Howard,27,39.2364,-76.9419"
21723,"21723,Cooksville,Maryland,MD,Howard,27,39.3211,-77.0051"
21737,"21737,Glenelg,Maryland,MD,Howard,27,39.2546,-77.0198"
21738,"21738,Glenwood,Maryland,MD,Howard,27,39.2795,-77.0148"
67053,"67053,Goessel,Kansas,KS,Marion,115,38.2468,-97.3463"
67063,"67063,Hillsboro,Kansas,KS,Marion,115,38.3449,-97.2122"
67073,"67073,Lehigh,Kansas,KS,Marion,115,38.3771,-97.3043"
67438,"67438,Durham,Kansas,KS,Marion,115,38.5038,-97.2555"
